Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
full-palm-plant-s3feet-approx,Full Palm Plant (S)(3feet Approx),"<p>Lifelike, low-maintenance greenery paired with a stylish planter from our exclusive planter section, perfect for home or office décor.</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200985403703,0.0,,0,deny,manual,3799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard37watermark.jpg?v=1775131019,1,"",false,,,,,kg,,,active
full-palm-plant-m4-3feet-approx,Full Palm Plant (M)(4.5feet Approx),"<p>Lifelike, low-maintenance greenery paired with a stylish planter from our exclusive planter section, perfect for home or office décor.</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10201104286007,0.0,,0,deny,manual,6500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard39watermark.jpg?v=1775131017,1,"",false,,,,,kg,,,active
forever-blooms-artificial-flowers-in-luxury-ceramic-pot10inch-approx,Forever Blooms – Artificial Flowers in Luxury Ceramic Pot(10inch Approx),"<p>These lifelike artificial flowers in a <strong data-start=""338"" data-end=""361"">premium ceramic pot</strong> bring elegance, charm, and zero maintenance to your home or office.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, pots, Table Plants",false,Title,Default Title,,,,,,,,shopify_10209871659319,0.0,,0,deny,manual,2799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.31.09AM_1-scaled.jpg?v=1775131016,1,"",false,,,,,kg,,,active
forever-blooming-baby-blossoms-in-diamond-shaped-ceramic-pot-9inch-approx,Forever Blooming – Baby Blossoms in Diamond Shaped Ceramic Pot (9inch Approx),"<p>Lifelike greenery that brightens your space—no watering, no mess, just timeless style.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, outdoor Planters, pots, Table Plants",false,Title,Default Title,,,,,,,,shopify_10209847509303,0.0,,0,deny,manual,2999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.22.24AM_1.jpg?v=1775131014,1,"",false,,,,,kg,,,active
flower-lifelike-floral-artificial-rose-bunches,Flower Lifelike Floral Artificial Rose Bunches,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.  </strong>        Bloom softly, live fully.</p>",My Store,,simple,"Artificial Flower, Artificial Plants, flowers, Planters, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207840207159,0.0,,0,deny,manual,420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.33.05PM-scaled.jpg?v=1775131014,1,"",false,,,,,kg,,,active
flexible-multi-color-areca-palm-s4feet-approx,Flexible Multi Color Areca Palm (S)(4feet Approx),<p><strong>Flexible Artificial Kangi Palm – lifelike and low-maintenance; choose the perfect planter from our exclusive collection to complete your décor!</strong></p>,My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200983699767,0.0,,0,deny,manual,9500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard20watermark.jpg?v=1775131012,1,"",false,,,,,kg,,,active
fiddle-3-sticks-plant-5-5-feet-approx,Fiddle 3 Sticks Plant (5.5 Feet Approx),"<p><strong>Stylish Fiddle Leaf Plant – lush, lifelike foliage that elevates any room; pair it with your choice of planter from our curated collection.</strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200931139895,0.0,,0,deny,manual,12599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard33watermark.jpg?v=1775131010,1,"",false,,,,,kg,,,active
ficostone-fiberglass-planter-24inch-approx,Ficostone Fiberglass Planter (24inch Approx),"<p><strong>Custom colors (excluding black and white) are available at an additional charge. </strong>lightweight, durable, and stylish with a natural stone look ideal for indoor or outdoor use.</p>",My Store,,simple,"Fiber Planters, Indoor Plants, Planters, stand planters",false,Title,Default Title,,,,,,,,shopify_10207791350071,0.0,,0,deny,manual,6399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at3.41.43PM.jpg?v=1775131008,1,"",false,,,,,kg,,,active
fiber-round-planters,Fiber Round Planters,"<p data-path-to-node=""7"">Upgrade your home or office aesthetic with our <b data-path-to-node=""7"" data-index-in-node=""47"">Fiber Round Planters</b>, where sophisticated design meets industrial-grade durability. These aren't just pots; they are architectural accents designed to showcase your favorite flora in the best possible light.</p>
<p data-path-to-node=""8""><b data-path-to-node=""8"" data-index-in-node=""0"">The Perfect Blend of Form and Function</b> The ""Round"" series is characterized by its clean lines and soft curves, providing a balanced look that softens the sharp angles of modern furniture. The <b data-path-to-node=""8"" data-index-in-node=""192"">fiberglass composite</b> provides a premium, stone-like texture without the back-breaking weight. This makes it easier than ever to rearrange your balcony, patio, or living room whenever inspiration strikes.</p>
<p data-path-to-node=""9""><b data-path-to-node=""9"" data-index-in-node=""0"">Built to Last</b> Our fiber planters are finished with a UV-protected coating to ensure that their deep, rich colors don't dull over time. The non-porous surface is easy to clean—a simple wipe with a damp cloth keeps them looking brand new. They serve as the perfect housing for large floor plants (like our 5.5ft Banana or 8ft Imli trees), providing the stability needed for tall arrangements.</p>
<p data-path-to-node=""10""><b data-path-to-node=""10"" data-index-in-node=""0"">Versatile Sizing for Every Project</b> Available in a variety of diameters, these planters are deep enough to accommodate root systems for live plants or to provide a weighted base for top-heavy artificial trees. Their timeless round shape ensures they never go out of style, providing a luxury look that lasts a lifetime.</p>
<p data-path-to-node=""11""><b data-path-to-node=""11"" data-index-in-node=""0"">Specifications:</b></p>

<ul data-path-to-node=""12"">
 	<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Material:</b> Reinforced Fiber Composite (FRP)</p>
</li>
 	<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Shape:</b> Contemporary Round / Cylindrical</p>
</li>
 	<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Finish:</b> Smooth Matte / Textured (Options available)</p>
</li>
 	<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Usage:</b> Indoor &amp; Outdoor Compatible</p>
</li>
 	<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Drainage:</b> Customizable (Can be drilled for live plants or left solid for faux)</p>
</li>
</ul>

<hr data-path-to-node=""13"">

<h3 data-path-to-node=""14""><b data-path-to-node=""14"" data-index-in-node=""0"">SEO &amp; AI Search Optimization</b></h3>
<ul data-path-to-node=""15"">
 	<li>
<p data-path-to-node=""15,0,0""><b data-path-to-node=""15,0,0"" data-index-in-node=""0"">Primary Keywords:</b> Fiber Round Planters, Modern Indoor Flower Pots, Lightweight Garden Pots, Large Circular Planters, Luxury Outdoor Potting, Fiberstone Planters.</p>
</li>
 	<li>
<p data-path-to-node=""15,1,0""><b data-path-to-node=""15,1,0"" data-index-in-node=""0"">Secondary Keywords:</b> Minimalist plant pots, weather-resistant planters, matte finish round pots, durable fiber containers for plants, commercial grade planters.</p>
</li>
 	<li>
<p data-path-to-node=""15,2,0""><b data-path-to-node=""15,2,0"" data-index-in-node=""0"">AI Search Context:</b> This description is optimized for AI ""Assistant"" shopping queries like ""best lightweight planters for large indoor trees"" or ""modern round pots for balcony."" By using technical terms like ""Fiberglass composite"" and ""UV-protected coating,"" the product is more likely to be recommended for durability-focused searches.</p>
</li>
</ul>

<hr data-path-to-node=""16"">

<blockquote data-path-to-node=""17"">
<p data-path-to-node=""17,0""></p>
</blockquote>
Sizes Available
<ul>
 	<li>
<p data-path-to-node=""5,0,0"">Premium high-gloss finish</p>
</li>
 	<li>
<p data-path-to-node=""5,1,0"">Durable &amp; lightweight design</p>
</li>
 	<li>
<p data-path-to-node=""5,2,0"">Perfect size for floor plants (Monsteras, Palms, &amp; Snake Plants)</p>
</li>
</ul>",My Store,,simple,"",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,7500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Gemini_Generated_Image_xivrkpxivrkpxivr.png?v=1775131008,1,"",false,,,,,kg,,,active
fiber-round-planters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp-Image-2026-01-28-at-1.55.23-PM2.jpg?v=1775131007,2,"",,,,,,,,,
fiber-round-planters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp-Image-2026-01-28-at-1.55.23-PM1.jpg?v=1775131007,3,"",,,,,,,,,
fiber-round-planters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp-Image-2026-01-28-at-1.55.23-PM.jpg?v=1775131007,4,"",,,,,,,,,
faux-variegated-dracaena-plant-approx-5ft,Faux Variegated Dracaena Plant (approx 5ft),"<div class=""ng-tns-c2847674018-62""><section id=""processing-state-7"" class=""processing-state_container ng-tns-c2847674018-62 is-gpi-avatar ng-trigger ng-trigger-processingStateShowHide ng-star-inserted is-done-processing"">
<div id=""processing-state-7-summary"" class=""processing-state_details ng-trigger ng-trigger-menuExpansion ng-tns-c2847674018-62 is-gpi-avatar ng-star-inserted"" aria-hidden=""true"">
<div class=""tool-summary ng-tns-c2847674018-62"">
<div class=""tool-summary-message ng-tns-c2847674018-62 gds-body-l ng-star-inserted"">
<div class=""ng-tns-c2847674018-62"">Enhance your interior design with this stunning artificial Dracaena tree, featuring striking variegated leaves that bring a bold, architectural element to any room. Its tall, upright profile makes it an ideal choice for adding life to narrow corners or flanking a doorway.</div>
</div>
</div>
</div>
</section></div>",My Store,,simple,"#HomeDecor, aesthetic, Apartment Decor, Artificial Plants, Decor, DECORATION, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,7800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/4-1.jpg?v=1775131005,1,"",false,,,,,kg,,,active
faux-pothos-floor-plant-with-pot-approx-5ft,Faux Pothos Floor Plant with Pot (approx 5.5ft),"Bring a touch of nature indoors without the upkeep. This lifelike artificial Pothos plant features lush, green variegated leaves climbing a natural-look pole. It comes pre-potted in a modern black and gold planter, making it a ready-to-display accent for any home or office corner.",My Store,,simple,"aesthetic, Apartment Decor, Artificial Plants, Decor, DECORATION, Planters, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,7899.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/3-2.jpg?v=1775131003,1,"",false,,,,,kg,,,active
faux-pothos-floor-plant-with-pot-approx-5ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp-Image-2025-12-20-at-10.50.09-AM.jpg?v=1775131003,2,"",,,,,,,,,
faux-palm-multi-color-5-stick-plant5-5-feet-approx,Faux Palm Multi Color 5 Stick Plant(5.5 Feet Approx),<p><strong>Vibrant multi-color faux palm</strong> – brighten any room and choose a planter from our exclusive collection to complete your style</p>,My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200951685431,0.0,,0,deny,manual,7999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard65watermark.jpg?v=1775131002,1,"",false,,,,,kg,,,active
fancy-mudi-money-plant-leaf-plant3-4feet-approx,Fancy Mudi Money Plant Leaf Plant(3.4feet Approx),"<p>Bring a touch of nature indoors with the Fancy Mudi Money Plant Leaf, standing approximately 3.4 feet tall. This lifelike plant offers the beauty of real foliage without the hassle, making it an ideal choice for busy lifestyles or spaces with limited natural light. Its realistic leaves add a refreshing green accent to any room, while requiring minimal upkeep. Pair it with one of our exclusive planters to create a sophisticated and harmonious décor statement that enhances your living or workspace effortlessly.</p>",My Store,Uncategorized,simple,best,true,Title,Default Title,,,,,,,,shopify_10200982225207,0.0,,0,deny,manual,9500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard72watermark.jpg?v=1775131001,1,"",false,,,,,kg,,,active
fancy-mudi-green-leaf-plant3-4feet-approx,Fancy Mudi Green Leaf Plant(3.4feet Approx),"<p><strong data-start=""46"" data-end=""119"">Lifelike greenery that adds vibrant, refreshing beauty to your space.</strong><span style=""text-decoration: underline;""><strong>select the ideal planter from our exclusive collection</strong></span></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200980881719,0.0,,0,deny,manual,8500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard74watermark.jpg?v=1775131000,1,"",false,,,,,kg,,,active
eye-designs-metal-stand-planters-set-of-2-18-24,"Eye Designs Metal Stand Planters Set Of 2 (18"", 24"")","<p><strong>Check Out Our Plants And Flowers Section For Arrangement or Filling. </strong>Lightweight metal stand planters combine durability and modern style, perfect for elevating your plants effortlessly. </p>",My Store,,simple,"Indoor Plants, Planters, stand planters",false,Title,Default Title,,,,,,,,shopify_10206816272695,0.0,,0,deny,manual,3399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-18_at_6.50.14_PM.jpg?v=1775130997,1,"",false,,,,,kg,,,active
eye-catching-table-plants-with-ceramic-potcd-13-7inch-approx,Eye Catching Table Plants With Ceramic Pot(Cd 13) (7inch Approx),"<div id=""shopify-section-template--24488456290615__main"" class=""shopify-section"">
<div class=""vertical product-details product-default"" data-section-id=""template--24488456290615__main"" data-section-type=""product"" id=""ProductSection-template--24488456290615__main"" data-has-combo=""false"" data-image-opo="""">
<div class=""productView-bottom"">
<div class=""container"">
<div class=""tabs-contents tabs-contents-horizontal clearfix halo-text-format"">
<div class=""tab-content is-active"" id=""tab-description"">
<div class=""toggle-content is-active show-mobile toggle-content--height"" id=""tab-description-mobile"" style=""--maximum-des-to-show: 800px;"" data-product-description-10206967234871="""">
<p><strong>Elevate your space with this chic table plant in a ceramic pot.</strong></p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div id=""shopify-section-template--24488456290615__product-recommendations"" class=""shopify-section halo-product-block-sections"">
<div class=""halo-block halo-product-block halo-recommendations-block section-block-template--24488456290615__product-recommendations"" id=""halo-recommendations-block-template--24488456290615__product-recommendations"" data-limit=""6"" data-layout=""slider"" data-url=""/recommendations/products?section_id=template--24488456290615__product-recommendations&amp;product_id=10206967234871&amp;limit=6"" data-image-ratio="""" data-swipe=""false"" data-recommendations-block="""" style=""--grid-gap: 15.0px;""></div>
</div>",My Store,,simple,"Artificial Plants, Indoor Plants, Planters, small plants, Table Plants",false,Title,Default Title,,,,,,,,shopify_10207788761399,0.0,,0,deny,manual,800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-18_at_6.49.59_PM_2.jpg?v=1775130996,1,"",false,,,,,kg,,,active
exclusive-golden-white-table-plant-with-ceramic-pot-and-stand-cd-8-9inch-approx,Exclusive Golden White Table Plant With Ceramic Pot and Stand (Cd 8) (9inch Approx),"<p><strong>A touch of nature, perfectly perched in a ceramic pot with stand.</strong></p>",My Store,,simple,"Artificial Plants, Indoor Plants, small plants, table, Table Plants",false,Title,Default Title,,,,,,,,shopify_10206964842807,0.0,,0,deny,manual,1750.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-18_at_6.49.53_PM_1.jpg?v=1775130995,1,"",false,,,,,kg,,,active
elephantia-lead-tripple-mud-plant3-4-feet-approx,Elephantia Lead Tripple Mud Plant(3.4 Feet Approx),"<ul>
<li data-end=""21"" data-start=""0"">
<div class=""toggle-content is-active show-mobile toggle-content--height"" id=""tab-description-mobile"" style=""--maximum-des-to-show: 800px;"" data-product-description-10200980881719="""">
<p><strong data-start=""46"" data-end=""119"">Lifelike greenery that adds vibrant, refreshing beauty to your space.</strong><span style=""text-decoration: underline;""><strong>select the ideal planter from our exclusive collection</strong></span></p>
</div>
</li>
<li data-is-last-node="""" data-end=""90"" data-start=""73""><br></li>
</ul>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10192796909879,0.0,,0,deny,manual,8500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/83watermark_1e24dee6-0430-4f14-aec4-7ee37d97e99d.jpg?v=1775130994,1,"",false,,,,,kg,,,active
elephant-ear-leaf-plant3feet-approx,Elephant Ear Leaf Plant(3feet Approx),"<p>lLifelike greenery that adds vibrant, refreshing beauty to your space.choose the perfect planter from our exclusive collection to complete your décor!</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200977899831,0.0,,0,deny,manual,3700.00,4500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard75watermark.jpg?v=1775130993,1,"",false,,,,,kg,,,active
elegant-artificial-flowers-in-classic-ceramic-pot,Elegant Artificial Flowers in Classic Ceramic Pot,"<p>Elevate your décor effortlessly with realistic, ready-to-style artificial greens.</p>",My Store,,simple,"Artificial Leaves, Artificial Plants, Indoor Plants, pots, Table Plants",false,Title,Default Title,,,,,,,,shopify_10209863958839,0.0,,0,deny,manual,2399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-21at9.31.05AM_2-scaled.jpg?v=1775130990,1,"",false,,,,,kg,,,active
dune-sculptural-lamp,Dune Sculptural Lamp,"Bring the calm of the desert into your space. 🏜️ Introducing the Dune Sculptural Lamp—where organic, wind-swept textures meet modern illumination. Even when it's switched off, the sleek off-white shade and matte black base stand as a striking piece of modern art for your desk or nightstand.",My Store,Uncategorized,simple,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4500.00,6500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Screenshot-2026-03-28-152322.png?v=1775130990,1,"",false,,,,,kg,,,active
dune-sculptural-lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/IMG_5481_39a8f401-3216-4be1-bfd0-f9c3ec6628b2.png?v=1775130990,2,"",,,,,,,,,
dual-snaket-metal-stand-planters-set-of-218-24,"Dual Snaket Metal Stand Planters Set of 2(18"", 24"")","<p><strong>Check Out Our Plants And Flowers Section For Arrangement or Filling .</strong>Lightweight metal stand planters combine durability and modern style, perfect for elevating your plants effortlessly. </p>",My Store,,simple,"Planters, stand planters",false,Title,Default Title,,,,,,,,shopify_10206820860215,0.0,,0,deny,manual,3299.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-18_at_6.50.06_PM.jpg?v=1775130988,1,"",false,,,,,kg,,,active
dual-color-areca-palm-sticks-plant-s-4-feet-approx,Dual Color Areca Palm Sticks Plant (S) (3 Feet Approx),<p>E<strong>ye-catching tropical tones with lifelike texture; complete the look with your choice of planter from our exclusive collection.</strong></p>,My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10191103983927,0.0,,0,deny,manual,5500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard19watermark.jpg?v=1775130987,1,"",false,,,,,kg,,,active
dual-color-areca-palm-sticks-l-5-4-feet-approx,Dual Color Areca Palm Sticks (L) (5.4 Feet Approx),<p><strong>Eye-catching tropical tones with lifelike texture; complete the look with your choice of planter from our exclusive collection.</strong></p>,My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10191620833591,0.0,,0,deny,manual,11500.00,13000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard21watermark.jpg?v=1775130986,1,"",false,,,,,kg,,,active
dark-green-leaf-bail-plant-l6-feet-approx,Dark Green Leaf Bail Plant (L)(6 Feet Approx),<p>Vibrant Green Leaf Bail Plant – bring natural charm indoors and finish the look with a planter from our curated collection.</p>,My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10192798875959,0.0,,0,deny,manual,9500.00,9999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard18watermark.jpg?v=1775130983,1,"",false,,,,,kg,,,active
cute-realistic-rose-flower-bunches,Cute Realistic Rose Flower Bunches,"<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>
<p><strong>Timeless blooms made to last—shop our artificial flower bunches</strong></p>",My Store,,simple,"Artificial Plants, flowers, Indoor Plants, roses",false,Title,Default Title,,,,,,,,shopify_10207797150007,0.0,,0,deny,manual,450.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.24.16PM-scaled.jpg?v=1775130982,1,"",false,,,,,kg,,,active
cute-ceramic-succulent-pots-cd-12-7inch-approx,Cute Ceramic Succulent Pots (Cd 12) (7inch Approx),<p><strong>Charming little homes for your tiny green friend</strong></p>,My Store,,simple,"Artificial Plants, Planters, small plants, stand planters, Table Plants",false,Title,Default Title,,,,,,,,shopify_10207785156919,0.0,,0,deny,manual,800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp_Image_2025-06-18_at_6.49.57_PM_1.jpg?v=1775130981,1,"",false,,,,,kg,,,active
cut-leaf-pipe-plant4-feet-approx,Cut Leaf Pipe Plant(4 Feet Approx),"<ul>
<li data-end=""21"" data-start=""0"">
<p data-end=""21"" data-start=""3""><strong>Bold Cut Leaf Pipe Plant – striking foliage with a sculptural touch; pair it with a planter from our exclusive collection to complete your décor</strong></p>
</li>
</ul>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10192801104183,0.0,,0,deny,manual,8500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard31watermark.jpg?v=1775130980,1,"",false,,,,,kg,,,active
crimson-blossom-tree-with-planter-approx-5ft,Crimson Blossom Tree with planter (approx 5ft),"Add a pop of vibrant color to your decor with this lifelike red blossom tree. Featuring delicate crimson petals on a realistic natural-look trunk, it comes pre-potted in a <b data-path-to-node=""5"" data-index-in-node=""172"">sleek matte black and gold-rimmed pot</b> filled with decorative stones.",My Store,,simple,"aesthetic, Apartment Decor, Artificial Plants, Decor, DECORATION, Decorative Pot, Home Decor, pots, realistic plants",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,5499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/2-3.jpg?v=1775130979,1,"",false,,,,,kg,,,active
crimson-blossom-tree-with-planter-approx-5ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsApp-Image-2025-12-20-at-10.50.00-AM.jpg?v=1775130979,2,"",,,,,,,,,
chrysanthemum-artificial-blue-flower-bunches,Chrysanthemum Artificial Blue Flower Bunches,<p><strong>Reach out for stunning flower arrangements or inquire separately for bulk orders.</strong></p>,My Store,,simple,"Artificial Flower, Artificial Plants, flowers, realistic flowers",false,Title,Default Title,,,,,,,,shopify_10207858393399,0.0,,0,deny,manual,420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/WhatsAppImage2025-06-19at5.33.18PM-scaled.jpg?v=1775130977,1,"",false,,,,,kg,,,active
chinese-mudi-taro-elephant-ear-plant5-3-feet-approx,Chinese Mudi Taro Elephant Ear Plant(5.3 Feet Approx),<p>select the ideal planter from our exclusive collection</p>,My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200976654647,0.0,,0,deny,manual,9500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard70watermark.jpg?v=1775130976,1,"",false,,,,,kg,,,active
chinese-mudi-palm-plant5-2feet-approx,Chinese Mudi Palm Plant(5.2feet Approx),"<p><strong>Lifelike greenery that adds vibrant, refreshing beauty to your space. S<span style=""text-decoration: underline;"">elect the ideal planter from our exclusive collection</span></strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200975376695,0.0,,0,deny,manual,9500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard42watermark.jpg?v=1775130974,1,"",false,,,,,kg,,,active
chinese-bail-mudi-palm-plant5-4feet-approx,Chinese Bail Mudi Palm Plant(5.4feet Approx),"<p><strong>lush, low-maintenance greenery that brings tropical elegance to any space</strong>.<span style=""text-decoration: underline;"">choose the perfect planter from our exclusive collection</span></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200974065975,0.0,,0,deny,manual,9500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard45watermark.jpg?v=1775130973,1,"",false,,,,,kg,,,active
chiku-leaf-plant-l5-feet-approx,Chiku Leaf Plant (L)(5 Feet Approx),"<p><strong>Chiku Leaf Plant – lifelike, low-maintenance, and naturally stylish.<span style=""text-decoration: underline;"">choose the perfect planter from our exclusive collection</span></strong></p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10200972427575,0.0,,0,deny,manual,11500.00,13000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard67watermark.jpg?v=1775130972,1,"",false,,,,,kg,,,active
buxus-plant-s-2-feet-approx,Buxus  Plant (S) (2 Feet Approx),<p>Neat and evergreen Buxus Plant – perfect for structured style; choose a planter from our curated collection to suit your space.</p>,My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10192801694007,0.0,,0,deny,manual,5500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/Artboard17watermark.jpg?v=1775130970,1,"",false,,,,,kg,,,active
blossom-plant-yellow5-feet-approx,Blossom Plant Yellow(5 Feet Approx),"<p><strong>Size Can Be Customize. Colors Available.</strong> vibrant, lifelike blooms that add a pop of color; pair it with a stylish planter from our exclusive collection.</p>",My Store,,simple,"",false,Title,Default Title,,,,,,,,shopify_10191095202103,0.0,,0,deny,manual,4000.00,4500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0714/4970/6683/files/99watermark.jpg?v=1775130969,1,"",false,,,,,kg,,,active
